,draft_year,draft_round,pick_no,team,prospect_name,prospect_id,dob,birth_country,height,weight,shoots,nhl_id,position,prospect_category,amateur_league,amateur_team,nhl_games_played,200+games
562,2011,7,198,Montréal Canadiens,Colin Sullivan,23778,1993-03-26,USA,"6' 0""",196,R,8476282,D,North American Skater,HIGH-CT,Avon Old Farms H.S.,0,0
563,2011,7,199,Chicago Blackhawks,Alex Broadhurst,2766,1993-03-07,USA,"6' 0""",183,L,8476283,C,North American Skater,USHL,Green Bay,2,0
564,2011,7,200,Los Angeles Kings,Michael Schumacher,46449,1993-08-25,SWE,"6' 4""",205,L,8476284,LW,European Skater,SWEDEN-JR.,Frolunda Jr.,0,0
565,2011,7,201,Tampa Bay Lightning,Matthew Peca,19140,1993-04-27,CAN,"5' 8""",155,L,8476285,C,North American Skater,CHL,Pembroke,83,0
566,2011,7,202,Nashville Predators,Brent Andrews,390,1993-01-19,CAN,"6' 2""",207,L,8476286,LW,North American Skater,QMJHL,Halifax,0,0
567,2011,7,203,Toronto Maple Leafs,Max Everson,7234,1993-02-22,USA,"6' 0""",184,L,8476287,D,North American Skater,HIGH-MN,Edina H.S.,0,0
568,2011,7,204,Ottawa Senators,Ryan Dzingel,6844,1992-03-09,USA,"6' 0""",185,L,8476288,C,North American Skater,USHL,Lincoln,404,1
569,2011,7,205,Detroit Red Wings,Alexey Marchenko,40467,1992-01-02,RUS,"6' 2""",212,R,8476289,D,European Skater,RUSSIA,CSKA,121,0
570,2011,7,206,Philadelphia Flyers,Derek Mathers,15775,1993-08-04,CAN,"6' 3""",231,R,8476290,RW,North American Skater,OHL,Peterborough,0,0
571,2011,7,207,Washington Capitals,Garrett Haar,9756,1993-08-16,USA,"5' 11""",190,L,8476291,D,North American Skater,USHL,Fargo,0,0
572,2011,7,208,Tampa Bay Lightning,Ondrej Palat,18782,1991-03-28,CZE,"6' 0""",185,L,8476292,LW,North American Skater,QMJHL,Drummondville,677,1
573,2011,7,209,Pittsburgh Penguins,Scott Wilson,26312,1992-04-24,CAN,"5' 11""",166,L,8476293,C,North American Skater,OJHL,Georgetown,193,0
574,2011,7,210,Vancouver Canucks,Henrik Tommernes,49514,1990-08-28,SWE,"6' 1""",185,L,8476294,D,European Skater,SWEDEN,Frolunda,0,0
575,2012,1,1,Edmonton Oilers,Nail Yakupov,26602,1993-10-06,RUS,"5' 11""",194,L,8476855,RW,European Skater,OHL,Sarnia,350,1
576,2012,1,2,Columbus Blue Jackets,Ryan Murray,17748,1993-09-27,CAN,"6' 0""",198,L,8476850,D,North American Skater,WHL,Everett,445,1
577,2012,1,3,Montréal Canadiens,Alex Galchenyuk,8406,1994-02-12,USA,"6' 1""",197,L,8476851,C,North American Skater,OHL,Sarnia,654,1
578,2012,1,4,New York Islanders,Griffin Reinhart,20538,1994-01-24,CAN,"6' 3""",212,L,8476852,D,North American Skater,WHL,Edmonton,37,0
579,2012,1,5,Toronto Maple Leafs,Morgan Rielly,20703,1994-03-09,CAN,"6' 0""",205,L,8476853,D,North American Skater,WHL,Moose Jaw,719,1
580,2012,1,6,Anaheim Ducks,Hampus Lindholm,39487,1994-01-20,SWE,"6' 3""",195,L,8476854,D,European Skater,SWEDEN,Rogle Jr.,672,1
581,2012,1,7,Minnesota Wild,Matt Dumba,6685,1994-07-25,CAN,"6' 0""",186,R,8476856,D,North American Skater,WHL,Red Deer,598,1
582,2012,1,8,Pittsburgh Penguins,Derrick Pouliot,19920,1994-01-16,CAN,"6' 0""",194,L,8476884,D,North American Skater,WHL,Portland,221,1
583,2012,1,9,Winnipeg Jets,Jacob Trouba,24761,1994-02-26,USA,"6' 2""",187,R,8476885,D,North American Skater,USHL,USA U-18,679,1
584,2012,1,10,Tampa Bay Lightning,Slater Koekkoek,12840,1994-02-18,CAN,"6' 2""",190,L,8476886,D,North American Skater,OHL,Peterborough,186,0
585,2012,1,11,Washington Capitals,Filip Forsberg,32024,1994-08-13,SWE,"6' 2""",194,R,8476887,C,European Skater,SWEDEN,Leksand,616,1
586,2012,1,12,Buffalo Sabres,Mikhail Grigorenko,32957,1994-05-16,RUS,"6' 4""",209,L,8476888,C,European Skater,QMJHL,Quebec,249,1
587,2012,1,13,Dallas Stars,Radek Faksa,31629,1994-01-09,CZE,"6' 3""",212,L,8476889,C,North American Skater,OHL,Kitchener,564,1
588,2012,1,14,Buffalo Sabres,Zemgus Girgensons,8979,1994-01-05,LVA,"6' 2""",203,L,8476878,C,North American Skater,USHL,Dubuque,625,1
589,2012,1,15,Ottawa Senators,Cody Ceci,3849,1993-12-21,CAN,"6' 2""",205,R,8476879,D,North American Skater,OHL,Ottawa,707,1
590,2012,1,16,Washington Capitals,Tom Wilson,26317,1994-03-29,CAN,"6' 4""",205,R,8476880,RW,North American Skater,OHL,Plymouth,680,1
591,2012,1,17,San Jose Sharks,Tomas Hertl,34014,1993-11-12,CZE,"6' 2""",196,L,8476881,C,European Skater,CZECH,Slavia,664,1
592,2012,1,18,Chicago Blackhawks,Teuvo Teravainen,49153,1994-09-11,FIN,"5' 11""",176,L,8476882,LW,European Skater,FINLAND,Jokerit,594,1
593,2012,1,20,Philadelphia Flyers,Scott Laughton,13750,1994-05-30,CAN,"6' 1""",189,L,8476872,C,North American Skater,OHL,Oshawa,519,1
594,2012,1,21,Calgary Flames,Mark Jankowski,11615,1994-09-13,CAN,"6' 2""",168,L,8476873,C,North American Skater,HIGH-QC,Stanstead College,322,1
595,2012,1,22,Pittsburgh Penguins,Olli Maatta,40071,1994-08-22,FIN,"6' 2""",204,L,8476874,D,North American Skater,OHL,London,612,1
596,2012,1,23,Florida Panthers,Mike Matheson,15783,1994-02-27,CAN,"6' 2""",178,L,8476875,D,North American Skater,USHL,Dubuque,465,1
597,2012,1,25,St. Louis Blues,Jordan Schmaltz,21864,1993-10-08,USA,"6' 2""",180,R,8476877,D,North American Skater,USHL,Green Bay,42,0
598,2012,1,26,Vancouver Canucks,Brendan Gaunce,8589,1994-03-25,CAN,"6' 2""",218,L,8476867,C,North American Skater,OHL,Belleville,153,0
599,2012,1,27,Phoenix Coyotes,Henrik Samuelsson,21539,1994-02-07,USA,"6' 3""",210,R,8476868,N/A,North American Skater,WHL,Edmonton,3,0
600,2012,1,28,New York Rangers,Brady Skjei,22695,1994-03-26,USA,"6' 3""",214,L,8476869,D,North American Skater,USHL,USA U-18,529,1
601,2012,1,29,New Jersey Devils,Stefan Matteau,15804,1994-02-23,USA,"6' 2""",215,L,8476870,C,North American Skater,USHL,USA U-18,92,0
602,2012,1,30,Los Angeles Kings,Tanner Pearson,19135,1992-08-10,CAN,"6' 0""",193,L,8476871,LW,North American Skater,OHL,Barrie,590,1
603,2012,2,32,Edmonton Oilers,Mitchell Moroz,17427,1994-05-03,CAN,"6' 2""",211,L,8476862,LW,North American Skater,WHL,Edmonton,0,0
604,2012,2,33,Montréal Canadiens,Sebastian Collberg,30266,1994-02-23,SWE,"5' 11""",181,R,8476863,RW,European Skater,SWEDEN,Frolunda,0,0
605,2012,2,34,New York Islanders,Ville Pokka,44210,1994-06-03,FIN,"6' 0""",205,R,8476864,D,North American Skater,FINLAND,Karpat,0,0
606,2012,2,35,Toronto Maple Leafs,Matthew Finn,7645,1994-02-24,CAN,"6' 0""",205,L,8476865,D,North American Skater,OHL,Guelph,0,0
607,2012,2,36,Anaheim Ducks,Nicolas Kerdiles,12456,1994-01-11,USA,"6' 2""",196,L,8476866,LW,North American Skater,USHL,USA U-18,3,0
608,2012,2,37,Nashville Predators,Pontus Aberg,27094,1993-09-23,SWE,"5' 11""",196,R,8476857,LW,European Skater,SWEDEN,Djurgarden,132,0
609,2012,2,38,Carolina Hurricanes,Phillip Di Giuseppe,6078,1993-10-09,CAN,"6' 0""",197,L,8476858,LW,North American Skater,CCHA,U. of Michigan,231,1
610,2012,2,39,Winnipeg Jets,Lukas Sutter,23848,1993-10-04,USA,"6' 0""",209,L,8476859,C,North American Skater,WHL,Red Deer,0,0
611,2012,2,39,Winnipeg Jets,Lukas Sutter,23848,1993-10-04,USA,"6' 0""",209,L,8476859,C,North American Skater,WHL,Red Deer,0,0
612,2014,7,200,New York Islanders,Lukas Sutter,23848,1993-10-04,USA,"6' 0""",209,L,8476859,C,North American Skater,WHL,Red Deer,0,0
613,2014,7,200,New York Islanders,Lukas Sutter,23848,1993-10-04,USA,"6' 0""",209,L,8476859,C,North American Skater,WHL,Red Deer,0,0
614,2012,2,40,Tampa Bay Lightning,Dylan Blujus,2014,1994-01-22,USA,"6' 3""",198,R,8476860,D,North American Skater,OHL,Brampton,0,0
615,2012,2,41,Colorado Avalanche,Mitchell Heard,10361,1992-03-12,CAN,"6' 0""",188,L,8476575,C,North American Skater,OHL,Plymouth,0,0
616,2012,2,42,Calgary Flames,Patrick Sieloff,22483,1994-05-15,USA,"6' 1""",210,L,8476890,D,North American Skater,USHL,USA U-18,2,0
617,2012,2,43,Dallas Stars,Ludwig Bystrom,29724,1994-07-20,SWE,"6' 1""",187,L,8476930,D,North American Skater,SWEDEN-JR.,Modo Jr.,0,0
618,2012,2,44,Buffalo Sabres,Jake Mccabe,15957,1993-10-12,USA,"6' 0""",203,L,8476931,D,North American Skater,WCHA,U. of Wisconsin,504,1
619,2012,2,46,Minnesota Wild,Raphael Bussieres,3224,1993-11-05,CAN,"6' 1""",195,L,8476933,LW,North American Skater,QMJHL,Baie Comeau,0,0
620,2012,2,47,Carolina Hurricanes,Brock Mcginn,16232,1994-02-02,CAN,"5' 11""",186,L,8476934,LW,North American Skater,OHL,Guelph,484,1
621,2012,2,48,Chicago Blackhawks,Dillon Fournier,7985,1994-06-15,CAN,"6' 2""",188,L,8476935,D,North American Skater,QMJHL,Rouyn-Noranda,0,0
622,2012,2,49,Detroit Red Wings,Martin Frk,8238,1993-10-05,CZE,"6' 2""",194,R,8476924,RW,North American Skater,QMJHL,Halifax,124,0
623,2012,2,50,Nashville Predators,Colton Sissons,22652,1993-11-05,CAN,"6' 1""",192,R,8476925,C,North American Skater,WHL,Kelowna,537,1
624,2012,2,51,Montréal Canadiens,Dalton Thrower,24432,1993-12-20,CAN,"6' 0""",198,R,8476926,D,North American Skater,WHL,Saskatoon,0,0
625,2012,2,52,Pittsburgh Penguins,Teddy Blueger,2011,1994-08-15,LVA,"6' 1""",185,L,8476927,C,North American Skater,HIGH-MN,Shattuck-St. Mary's,268,1
626,2012,2,53,Tampa Bay Lightning,Brian Hart,10227,1993-11-25,USA,"6' 2""",203,R,8476928,RW,North American Skater,HIGH-NH,Phillips-Exeter,0,0
627,2012,2,54,Dallas Stars,Mike Winther,26354,1994-01-09,CAN,"6' 0""",191,L,8476929,C,North American Skater,WHL,Prince Albert,0,0
628,2012,2,55,San Jose Sharks,Chris Tierney,24459,1994-07-01,CAN,"6' 1""",190,L,8476919,C,North American Skater,OHL,London,597,1
629,2012,2,56,St. Louis Blues,Samuel Kurker,13206,1994-04-08,USA,"6' 2""",209,R,8476920,RW,North American Skater,HIGH-MA,St. John's Prep,0,0
630,2012,2,57,Vancouver Canucks,Alexandre Mallet,15331,1992-05-22,CAN,"6' 1""",195,R,8475978,LW,North American Skater,QMJHL,Rimouski,0,0
631,2012,2,58,Phoenix Coyotes,Jordan Martinook,15624,1992-07-25,CAN,"6' 0""",202,L,8476921,LW,North American Skater,WHL,Vancouver,559,1
632,2012,2,59,New York Rangers,Boo Nieves,18104,1994-01-23,USA,"6' 3""",200,L,8476922,C,North American Skater,HIGH-CT,Kent School,76,0
633,2012,2,60,New Jersey Devils,Damon Severson,22229,1994-08-07,CAN,"6' 2""",199,R,8476923,D,North American Skater,WHL,Kelowna,647,1
634,2012,2,61,Dallas Stars,Devin Shore,22437,1994-07-19,CAN,"6' 1""",185,L,8476913,C,North American Skater,OJHL,Whitby,422,1
635,2012,3,63,Edmonton Oilers,Jujhar Khaira,12506,1994-08-13,CAN,"6' 3""",198,L,8476915,LW,North American Skater,BCHL,Prince George,336,1
636,2012,3,64,Montréal Canadiens,Tim Bozon,29281,1994-03-24,USA,"6' 1""",205,L,8476916,LW,North American Skater,WHL,Kamloops,0,0
637,2012,3,65,New York Islanders,Adam Pelech,19173,1994-08-16,CAN,"6' 2""",215,L,8476917,D,North American Skater,OHL,Erie,442,1
638,2012,3,66,Nashville Predators,Jimmy Vesey,25289,1993-05-26,USA,"6' 1""",194,L,8476918,LW,North American Skater,EJHL,South Shore,503,1
639,2012,3,67,St. Louis Blues,Mackenzie Maceachern,53351,1994-03-09,USA,"6' 3""",180,L,8476907,LW,North American Skater,HIGH-MI,Brother Rice H.S.,115,0
640,2012,3,68,Minnesota Wild,John Draeger,6503,1993-12-02,USA,"6' 2""",186,R,8476908,D,North American Skater,HIGH-MN,Shattuck-St. Mary's,0,0
641,2012,3,70,Winnipeg Jets,Scott Kosmachuk,12946,1994-01-24,CAN,"6' 0""",195,R,8476910,RW,North American Skater,OHL,Guelph,8,0
642,2012,3,71,Tampa Bay Lightning,Tanner Richard,45219,1993-04-06,CAN,"6' 0""",186,L,8476911,C,European Skater,OHL,Guelph,3,0
643,2012,3,72,Colorado Avalanche,Troy Bourke,2429,1994-03-30,CAN,"5' 10""",173,L,8476912,C,North American Skater,WHL,Prince George,0,0
644,2012,3,73,Buffalo Sabres,Justin Kea,12302,1994-02-07,CAN,"6' 4""",215,L,8476901,C,North American Skater,OHL,Saginaw,0,0
645,2012,3,74,Dallas Stars,Esa Lindell,39443,1994-05-23,FIN,"6' 3""",198,L,8476902,D,European Skater,Finland Jr.,Jokerit Jr.,522,1
646,2012,3,77,Washington Capitals,Chandler Stephenson,23453,1994-04-22,CAN,"5' 11""",190,L,8476905,N/A,North American Skater,WHL,Regina,420,1
647,2012,3,78,Philadelphia Flyers,Shayne Gostisbehere,9244,1993-04-20,USA,"5' 11""",160,L,8476906,D,North American Skater,ECAC,Union College,538,1
648,2012,3,79,Chicago Blackhawks,Chris Calnan,3362,1994-05-05,USA,"6' 2""",187,R,8476895,RW,North American Skater,HIGH-MA,Nobles,0,0
649,2012,3,81,Pittsburgh Penguins,Oskar Sundqvist,48569,1994-03-23,SWE,"6' 3""",196,R,8476897,C,European Skater,SWEDEN-JR.,Skelleftea Jr.,355,1
650,2012,3,82,Ottawa Senators,Jarrod Maidens,15264,1994-03-04,CAN,"6' 1""",178,L,8476898,N/A,North American Skater,OHL,Owen Sound,0,0
651,2012,3,84,Florida Panthers,Steven Hodges,10817,1994-05-05,CAN,"6' 0""",177,L,8476900,C,North American Skater,WHL,Victoria,0,0
652,2012,3,85,Boston Bruins,Matt Grzelcyk,9631,1994-01-05,USA,"5' 9""",175,L,8476891,D,North American Skater,USHL,USA U-18,382,1
653,2012,3,86,St. Louis Blues,Colton Parayko,18873,1993-05-12,CAN,"6' 4""",191,R,8476892,D,North American Skater,AJHL,Fort McMurray,577,1
654,2012,3,88,Phoenix Coyotes,James Melindy,16674,1993-12-11,CAN,"6' 2""",188,R,8476893,D,North American Skater,QMJHL,Moncton,0,0
655,2012,3,89,Nashville Predators,Brendan Leipsic,14120,1994-05-19,CAN,"5' 9""",170,L,8476894,LW,North American Skater,WHL,Portland,187,0
656,2012,3,90,New Jersey Devils,Ben Johnson,11792,1994-06-07,USA,"6' 0""",191,L,8476936,LW,North American Skater,OHL,Windsor,0,0
657,2012,3,91,Edmonton Oilers,Daniil Zharkov,51995,1994-02-06,RUS,"6' 4""",220,L,8476977,LW,North American Skater,OHL,Belleville,0,0
658,2012,4,92,Pittsburgh Penguins,Matia Marcantuoni,15445,1994-02-22,CAN,"6' 0""",198,R,8476978,N/A,North American Skater,OHL,Kitchener,0,0
659,2012,4,93,Edmonton Oilers,Erik Gustafsson,33197,1992-12-18,SWE,"6' 0""",180,L,8476979,D,European Skater,SWEDEN,Djurgarden,379,1
660,2012,4,94,Montréal Canadiens,Brady Vail,24987,1994-03-11,USA,"6' 0""",198,L,8476980,C,North American Skater,OHL,Windsor,0,0
661,2012,4,95,Columbus Blue Jackets,Josh Anderson,52319,1994-05-07,CAN,"6' 2""",199,R,8476981,RW,North American Skater,OHL,London,457,1
662,2012,4,96,New Jersey Devils,Ben Thomson,24386,1993-01-16,CAN,"6' 4""",212,L,8476526,LW,North American Skater,OHL,Kitchener,3,0
663,2012,4,97,Anaheim Ducks,Kevin Roy,21256,1993-05-20,CAN,"5' 9""",156,L,8476971,C,North American Skater,USHL,Lincoln,28,0
664,2012,4,98,Minnesota Wild,Adam Gilmour,8924,1994-01-29,USA,"6' 3""",187,R,8476972,RW,North American Skater,HIGH-MA,Nobles,0,0
665,2012,4,99,Carolina Hurricanes,Erik Karlsson,36201,1994-07-28,SWE,"6' 0""",169,L,8476973,C,European Skater,SWEDEN-JR.,Frolunda Jr.,0,0
666,2012,4,100,Washington Capitals,Thomas Di Pauli,6223,1994-04-29,USA,"5' 11""",188,L,8476974,C,North American Skater,USHL,USA U-18,2,0
667,2012,4,101,Tampa Bay Lightning,Cedric Paquette,18858,1993-08-13,CAN,"6' 1""",199,L,8476975,C,North American Skater,QMJHL,Blainville-Boisbriand,448,1
668,2012,4,102,Phoenix Coyotes,Rhett Holland,10902,1993-09-25,CAN,"6' 2""",220,R,8476976,D,North American Skater,AJHL,Okotoks,0,0
669,2012,4,103,New York Islanders,Loic Leduc,13990,1994-06-14,CAN,"6' 6""",220,R,8476965,D,North American Skater,QMJHL,Cape Breton,0,0
670,2012,4,104,Dallas Stars,Gemel Smith,22855,1994-04-16,CAN,"5' 10""",171,L,8476966,C,North American Skater,OHL,Owen Sound,91,0
671,2012,4,105,Calgary Flames,Brett Kulak,13179,1994-01-06,CAN,"6' 1""",187,L,8476967,D,North American Skater,WHL,Vancouver,416,1
672,2012,4,106,Ottawa Senators,Timothy Boyle,2542,1993-03-21,USA,"6' 2""",185,R,8476968,D,North American Skater,HIGH-MA,Nobles,0,0
673,2012,4,107,Washington Capitals,Austin Wuthrich,26575,1993-08-11,USA,"6' 1""",190,R,8476969,RW,North American Skater,CCHA,Notre Dame,0,0
674,2012,4,108,Anaheim Ducks,Andrew O'Brien,18289,1992-11-21,CAN,"6' 4""",208,L,8476970,D,North American Skater,QMJHL,Chicoutimi,0,0
675,2012,4,109,San Jose Sharks,Christophe Lalancette,13421,1994-05-06,CAN,"6' 1""",188,R,8476959,LW,North American Skater,QMJHL,Acadie-Bathurst,0,0
676,2012,4,110,Detroit Red Wings,Andreas Athanasiou,617,1994-08-06,CAN,"6' 0""",177,L,8476960,N/A,North American Skater,OHL,London,459,1
677,2012,4,111,Philadelphia Flyers,Fredrik Larsson,53489,1994-07-04,SWE,"6' 4""",170,L,8476961,D,North American Skater,SWEDEN-JR.,Brynas Jr.,0,0
678,2012,4,112,Nashville Predators,Zach Stepan,23448,1994-01-06,USA,"5' 11""",175,L,8476962,C,North American Skater,HIGH-MN,Shattuck-St. Mary's,0,0
679,2012,4,114,Florida Panthers,Alexander Delnov,52911,1994-01-14,RUS,"6' 1""",198,L,8476964,LW,North American Skater,RUSSIA-JR.,Mytischi 2,0,0
680,2012,4,115,Carolina Hurricanes,Trevor Carrick,3670,1994-07-04,CAN,"6' 2""",185,L,8476953,D,North American Skater,OHL,Mississauga St. Michael's,7,0
681,2012,4,116,St. Louis Blues,Nicholas Walters,25600,1994-04-11,CAN,"6' 2""",203,L,8476954,D,North American Skater,WHL,Everett,0,0
682,2012,4,117,Philadelphia Flyers,Taylor Leier,14113,1994-02-15,CAN,"5' 10""",174,L,8476955,LW,North American Skater,WHL,Portland,55,0
683,2012,4,118,Nashville Predators,Mikko Vainonen,50147,1994-04-11,FIN,"6' 3""",222,L,8476956,D,North American Skater,Finland Jr.,HIFK Jr.,0,0
684,2012,4,119,New York Rangers,Calle Andersson,27514,1994-05-16,SWE,"6' 2""",207,R,8476957,D,European Skater,SWEDEN-JR.,Farjestad Jr.,0,0
685,2012,4,120,Carolina Hurricanes,Jaccob Slavin,22730,1994-05-01,USA,"6' 3""",195,L,8476958,D,North American Skater,USHL,Chicago,584,1
686,2012,4,121,Los Angeles Kings,Nikolai Prokhorkin,44571,1993-09-17,RUS,"6' 3""",200,L,8476947,C,European Skater,RUSSIA-JR.,CSKA 2,43,0
687,2012,5,122,Montréal Canadiens,Charles Hudon,11195,1994-06-23,CAN,"5' 10""",183,L,8476948,LW,North American Skater,QMJHL,Chicoutimi,134,0
688,2012,5,123,Edmonton Oilers,Joey Laleggia,13425,1992-06-24,CAN,"5' 9""",182,L,8476949,D,North American Skater,WCHA,U. of Denver,0,0
689,2012,5,124,Calgary Flames,Ryan Culkin,5229,1993-12-15,CAN,NaN,194,L,8476950,D,North American Skater,QMJHL,Quebec,0,0
690,2012,5,125,New York Islanders,Doyle Somerby,23066,1994-07-04,USA,"6' 4""",232,L,8476951,D,North American Skater,HIGH-NH,Kimball Union Academy,0,0
691,2012,5,126,Toronto Maple Leafs,Dominic Toninato,24576,1994-03-09,USA,"6' 0""",180,L,8476952,C,North American Skater,HIGH-MN,Duluth East H.S.,169,0
692,2012,5,127,Anaheim Ducks,Brian Cooper,4744,1993-11-01,USA,"5' 10""",184,L,8476942,D,North American Skater,USHL,Fargo,0,0
693,2012,5,128,Minnesota Wild,Daniel Gunnarsson,33140,1992-04-15,SWE,"6' 4""",205,R,8476943,D,European Skater,SWEDEN,Lulea,0,0
694,2012,5,129,Carolina Hurricanes,Brendan Woods,57278,1992-03-03,NaN,"5' 8""",165,L,8476944,LW,North American Skater,WCHA,U. of Wisconsin,7,0
695,2012,5,131,Boston Bruins,Seth Griffith,9552,1993-01-04,CAN,"5' 10""",185,R,8476495,C,North American Skater,OHL,London,80,0
696,2012,5,132,Colorado Avalanche,Michael Clarke,4299,1994-04-29,CAN,"5' 11""",191,L,8476946,C,North American Skater,OHL,Windsor,0,0
697,2012,5,133,Buffalo Sabres,Logan Nelson,17961,1993-09-09,USA,"6' 2""",187,R,8476937,C,North American Skater,WHL,Victoria,0,0
698,2012,5,134,Dallas Stars,Branden Troock,24751,1994-03-20,CAN,"6' 3""",215,R,8476938,RW,North American Skater,WHL,Seattle,0,0
699,2012,5,135,New Jersey Devils,Graham Black,52709,1993-01-13,CAN,"6' 0""",184,L,8476939,C,North American Skater,WHL,Swift Current,0,0
700,2012,5,136,Ottawa Senators,Robert Baillargeon,799,1993-11-26,USA,"6' 0""",164,R,8476940,C,North American Skater,USHL,Indiana,0,0
701,2012,5,137,Washington Capitals,Connor Carrick,3667,1994-04-13,USA,"5' 10""",199,R,8476941,D,North American Skater,USHL,USA U-18,242,1
702,2012,5,138,San Jose Sharks,Danny O'Regan,18398,1994-01-30,DEU,"5' 10""",176,R,8476982,C,North American Skater,HIGH-MA,St. Sebastian's School,30,0
703,2012,5,139,Chicago Blackhawks,Garret Ross,21132,1992-05-26,USA,"6' 0""",182,L,8475966,LW,North American Skater,OHL,Saginaw,0,0
704,2012,5,140,Detroit Red Wings,Michael Mckee,16355,1993-08-17,CAN,"6' 4""",245,L,8477022,D,North American Skater,USHL,Lincoln,0,0
705,2012,5,141,Philadelphia Flyers,Reece Willcox,26136,1994-03-20,CAN,"6' 3""",205,R,8477023,D,North American Skater,BCHL,Merritt,0,0
706,2012,5,142,New York Rangers,Thomas Spelling,47916,1993-02-09,DNK,"6' 1""",176,R,8477024,RW,European Skater,DENMARK,Herning,0,0
707,2012,5,143,Pittsburgh Penguins,Clark Seymour,22243,1993-05-18,CAN,"6' 2""",201,R,8477025,D,North American Skater,OHL,Peterborough,0,0
708,2012,5,145,Boston Bruins,Cody Payne,19098,1994-01-14,GBR,"6' 2""",210,R,8477016,RW,North American Skater,OHL,Plymouth,0,0
709,2012,5,147,Vancouver Canucks,Ben Hutton,11349,1993-04-20,CAN,"6' 2""",183,L,8477018,D,North American Skater,CCHL,Nepean,468,1
710,2012,5,148,Phoenix Coyotes,Niklas Tikkinen,49321,1994-06-01,FIN,"5' 11""",185,L,8477019,D,European Skater,Finland Jr.,Blues Jr.,0,0
711,2012,5,149,Chicago Blackhawks,Travis Brown,2940,1994-03-15,CAN,"6' 2""",191,L,8477020,D,North American Skater,WHL,Moose Jaw,0,0
712,2012,5,150,New Jersey Devils,Alexander Kerfoot,12457,1994-08-11,CAN,"5' 8""",169,L,8477021,C,North American Skater,BCHL,Coquitlam,442,1
713,2012,5,151,Los Angeles Kings,Colin Miller,16929,1992-10-29,CAN,"6' 0""",175,R,8476525,D,North American Skater,OHL,Sault Ste. Marie,466,1
714,2012,6,152,Columbus Blue Jackets,Daniel Zaar,51707,1994-04-24,SWE,"6' 0""",178,R,8477011,LW,European Skater,SWEDEN-JR.,Rogle Jr.,0,0
715,2012,6,153,Edmonton Oilers,John Mccarron,15988,1992-04-16,USA,"6' 2""",219,R,8477012,RW,North American Skater,ECAC,Cornell U.,0,0
716,2012,6,154,Montréal Canadiens,Erik Nystrom,42595,1993-10-30,SWE,"5' 11""",176,L,8477013,LW,European Skater,SWEDEN-JR.,Modo Jr.,0,0
717,2012,6,155,New York Islanders,Jesse Graham,9331,1994-05-13,CAN,"6' 0""",176,R,8477014,D,North American Skater,OHL,Niagara,0,0
718,2012,6,156,Toronto Maple Leafs,Connor Brown,2882,1994-01-14,CAN,"5' 11""",170,R,8477015,RW,North American Skater,OHL,Erie,448,1
719,2012,6,157,Toronto Maple Leafs,Ryan Rupert,21332,1994-06-02,CAN,"5' 8""",189,L,8477005,C,North American Skater,OHL,London,0,0
720,2012,6,158,Minnesota Wild,Christoph Bertschy,28703,1994-04-05,CHE,"5' 10""",185,R,8477006,RW,North American Skater,SWISS,Bern,9,0
721,2012,6,160,Winnipeg Jets,Ryan Olsen,18519,1994-03-25,CAN,"6' 1""",191,R,8477008,C,North American Skater,WHL,Saskatoon,0,0
722,2012,6,161,Tampa Bay Lightning,Jake Dotchin,6419,1994-03-24,CAN,"6' 2""",222,R,8477009,D,North American Skater,OHL,Owen Sound,103,0
723,2012,6,162,Colorado Avalanche,Joseph Blandisi,1958,1994-07-18,CAN,"6' 0""",195,L,8477010,N/A,North American Skater,OHL,Owen Sound,101,0
724,2012,6,164,Nashville Predators,Simon Fernholm,31788,1994-03-06,SWE,"6' 6""",205,L,8477000,D,European Skater,SWEDEN-JR.,Huddinge Jr.,0,0
